"ParentFolder","Name","Length","CreateDate"
"D:\OneDrive - ESC\Pictures\20140611\Pics_Jul042011_0039.NEF","Pics_Jul042011_0039.NEF","13900861","8/6/2018 4:49:42 PM"
"D:\OneDrive - ESC\Pictures\20140611\Pics_Jun102012_0025.NEF","Pics_Jun102012_0025.NEF","14464596","8/6/2018 4:50:00 PM"
"D:\OneDrive - ESC\Pictures\20140611\Pics_Jun102012_0026.NEF","Pics_Jun102012_0026.NEF","14456437","8/6/2018 4:50:12 PM"
"D:\OneDrive - ESC\Pictures\20140611\Pics_Jun102012_0027.NEF","Pics_Jun102012_0027.NEF","14456463","8/6/2018 4:50:58 PM"
"D:\OneDrive - ESC\Pictures\20140611\Pics_Jun102012_0028.NEF","Pics_Jun102012_0028.NEF","13841336","8/6/2018 4:51:02 PM"
"D:\OneDrive - ESC\Pictures\20140611\Pics_Jun102012_0029.NEF","Pics_Jun102012_0029.NEF","13754825","8/6/2018 4:51:28 PM"
"D:\OneDrive - ESC\Pictures\20140625\iphone_0126.JPG","iphone_0126.JPG","2177322","8/6/2018 12:59:46 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Apr142014_0172.JPG","iPhone_Apr142014_0172.JPG","375492","8/6/2018 1:00:08 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Apr242014_0170.JPG","iPhone_Apr242014_0170.JPG","1859465","8/6/2018 1:01:10 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Apr242014_0171.JPG","iPhone_Apr242014_0171.JPG","1821075","8/6/2018 1:01:32 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun132014_0156.JPG","iPhone_Jun132014_0156.JPG","2258949","8/6/2018 1:01:44 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun132014_0157.JPG","iPhone_Jun132014_0157.JPG","2184812","8/6/2018 1:01:46 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun132014_0158.JPG","iPhone_Jun132014_0158.JPG","1988116","8/6/2018 1:02:08 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun162014_0153.JPG","iPhone_Jun162014_0153.JPG","366181","8/6/2018 1:02:10 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun162014_0154.JPG","iPhone_Jun162014_0154.JPG","2314378","8/6/2018 1:02:34 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun162014_0155.JPG","iPhone_Jun162014_0155.JPG","2354400","8/6/2018 1:02:56 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun172014_0121.JPG","iPhone_Jun172014_0121.JPG","1514450","8/6/2018 1:03:00 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun172014_0122.JPG","iPhone_Jun172014_0122.JPG","1642214","8/6/2018 1:03:12 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun172014_0123.JPG","iPhone_Jun172014_0123.JPG","1687757","8/6/2018 1:03:34 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun172014_0124.JPG","iPhone_Jun172014_0124.JPG","1825965","8/6/2018 1:03:36 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun172014_0125.JPG","iPhone_Jun172014_0125.JPG","1780724","8/6/2018 1:03:58 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun172014_0126.JPG","iPhone_Jun172014_0126.JPG","2296097","8/6/2018 1:04:22 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun172014_0127.JPG","iPhone_Jun172014_0127.JPG","2309474","8/6/2018 1:04:24 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun172014_0128.JPG","iPhone_Jun172014_0128.JPG","2554448","8/6/2018 1:04:40 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun172014_0129.JPG","iPhone_Jun172014_0129.JPG","2485577","8/6/2018 1:04:42 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun172014_0130.JPG","iPhone_Jun172014_0130.JPG","3156473","8/6/2018 1:04:52 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun172014_0131.JPG","iPhone_Jun172014_0131.JPG","3111366","8/6/2018 1:05:10 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun172014_0132.JPG","iPhone_Jun172014_0132.JPG","3122773","8/6/2018 1:05:30 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun172014_0133.JPG","iPhone_Jun172014_0133.JPG","2853415","8/6/2018 1:05:34 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun172014_0134.JPG","iPhone_Jun172014_0134.JPG","2948460","8/6/2018 1:05:40 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun172014_0135.JPG","iPhone_Jun172014_0135.JPG","3173512","8/6/2018 1:06:04 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun172014_0136.JPG","iPhone_Jun172014_0136.JPG","2762623","8/6/2018 1:06:10 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun172014_0137.JPG","iPhone_Jun172014_0137.JPG","3002361","8/6/2018 1:06:34 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun172014_0138.JPG","iPhone_Jun172014_0138.JPG","3339576","8/6/2018 1:06:56 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun172014_0139.JPG","iPhone_Jun172014_0139.JPG","2953899","8/6/2018 1:07:10 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun172014_0140.JPG","iPhone_Jun172014_0140.JPG","4092792","8/6/2018 1:07:14 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun172014_0141.JPG","iPhone_Jun172014_0141.JPG","3603751","8/6/2018 1:07:34 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun172014_0142.JPG","iPhone_Jun172014_0142.JPG","1290906","8/6/2018 1:07:56 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun172014_0143.JPG","iPhone_Jun172014_0143.JPG","1010845","8/6/2018 1:08:12 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun172014_0144.JPG","iPhone_Jun172014_0144.JPG","1647155","8/6/2018 1:08:14 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun172014_0145.JPG","iPhone_Jun172014_0145.JPG","1326867","8/6/2018 1:08:16 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun172014_0146.JPG","iPhone_Jun172014_0146.JPG","2323893","8/6/2018 1:08:40 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun172014_0147.JPG","iPhone_Jun172014_0147.JPG","2566076","8/6/2018 1:09:00 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun172014_0148.JPG","iPhone_Jun172014_0148.JPG","3320498","8/6/2018 1:09:22 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun172014_0149.JPG","iPhone_Jun172014_0149.JPG","3295175","8/6/2018 1:09:36 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun172014_0150.JPG","iPhone_Jun172014_0150.JPG","2619823","8/6/2018 1:09:40 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun172014_0151.JPG","iPhone_Jun172014_0151.JPG","2513907","8/6/2018 1:09:56 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun172014_0152.JPG","iPhone_Jun172014_0152.JPG","1316204","8/6/2018 1:09:58 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun182014_0112.JPG","iPhone_Jun182014_0112.JPG","2498359","8/6/2018 1:10:22 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun182014_0113.JPG","iPhone_Jun182014_0113.JPG","2415706","8/6/2018 1:10:28 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun182014_0114.JPG","iPhone_Jun182014_0114.JPG","1865236","8/6/2018 1:10:50 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun182014_0115.JPG","iPhone_Jun182014_0115.JPG","1895337","8/6/2018 1:11:02 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun182014_0116.JPG","iPhone_Jun182014_0116.JPG","1731985","8/6/2018 1:11:22 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun182014_0117.JPG","iPhone_Jun182014_0117.JPG","1734633","8/6/2018 1:11:46 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun182014_0118.JPG","iPhone_Jun182014_0118.JPG","1697688","8/6/2018 1:12:08 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun182014_0119.JPG","iPhone_Jun182014_0119.JPG","768865","8/6/2018 1:12:10 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun182014_0120.JPG","iPhone_Jun182014_0120.JPG","1944307","8/6/2018 1:12:22 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun192014_0108.JPG","iPhone_Jun192014_0108.JPG","2607548","8/6/2018 1:12:46 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun192014_0109.JPG","iPhone_Jun192014_0109.JPG","2788999","8/6/2018 1:13:08 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun192014_0110.JPG","iPhone_Jun192014_0110.JPG","2948987","8/6/2018 1:13:30 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_Jun192014_0111.JPG","iPhone_Jun192014_0111.JPG","1006243","8/6/2018 1:13:32 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_May042014_0169.JPG","iPhone_May042014_0169.JPG","1841646","8/6/2018 1:13:50 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_May052014_0166.JPG","iPhone_May052014_0166.JPG","1346659","8/6/2018 1:14:08 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_May052014_0167.JPG","iPhone_May052014_0167.JPG","1401847","8/6/2018 1:14:10 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_May052014_0168.JPG","iPhone_May052014_0168.JPG","1199878","8/6/2018 1:14:32 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_May062014_0164.JPG","iPhone_May062014_0164.JPG","1108683","8/6/2018 1:14:34 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_May062014_0165.JPG","iPhone_May062014_0165.JPG","2112904","8/6/2018 1:14:40 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_May172014_0161.JPG","iPhone_May172014_0161.JPG","1792466","8/6/2018 1:14:46 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_May172014_0162.JPG","iPhone_May172014_0162.JPG","2613698","8/6/2018 1:15:10 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_May172014_0163.JPG","iPhone_May172014_0163.JPG","2189620","8/6/2018 1:15:32 PM"
"D:\OneDrive - ESC\Pictures\20140625\iPhone_May182014_0159.JPG","iPhone_May182014_0159.JPG","2040933","8/6/2018 1:15:46 PM"
"D:\OneDrive - ESC\Pictures\20140807\Another Foodie!.JPG","Another Foodie!.JPG","1617960","8/6/2018 8:28:20 AM"
"D:\OneDrive - ESC\Pictures\20140807\iPhone_0036.JPG","iPhone_0036.JPG","2502242","8/6/2018 8:28:42 AM"
"D:\OneDrive - ESC\Pictures\20140807\iPhone_0037.JPG","iPhone_0037.JPG","2199791","8/6/2018 8:28:56 AM"
"D:\OneDrive - ESC\Pictures\20140807\iPhone_0038.JPG","iPhone_0038.JPG","2289815","8/6/2018 8:28:58 AM"
"D:\OneDrive - ESC\Pictures\20140807\iPhone_0039.JPG","iPhone_0039.JPG","2330298","8/6/2018 8:29:12 AM"
"D:\OneDrive - ESC\Pictures\20140807\iPhone_0040.JPG","iPhone_0040.JPG","2333535","8/6/2018 8:29:34 AM"
"D:\OneDrive - ESC\Pictures\20140807\iPhone_0041.JPG","iPhone_0041.JPG","2319599","8/6/2018 8:29:40 AM"
"D:\OneDrive - ESC\Pictures\20140807\iPhone_0042.JPG","iPhone_0042.JPG","2334489","8/6/2018 8:30:02 AM"
"D:\OneDrive - ESC\Pictures\20140807\iPhone_0044.JPG","iPhone_0044.JPG","1710053","8/6/2018 8:30:24 AM"
"D:\OneDrive - ESC\Pictures\20140807\iPhone_0045.JPG","iPhone_0045.JPG","1830861","8/6/2018 8:30:34 AM"
"D:\OneDrive - ESC\Pictures\20140807\iPhone_0046.JPG","iPhone_0046.JPG","2098968","8/6/2018 8:30:56 AM"
"D:\OneDrive - ESC\Pictures\20140807\iPhone_0047.JPG","iPhone_0047.JPG","2055819","8/6/2018 8:31:18 AM"
"D:\OneDrive - ESC\Pictures\20140807\iPhone_0048.JPG","iPhone_0048.JPG","2024543","8/6/2018 8:31:42 AM"
"D:\OneDrive - ESC\Pictures\20140807\iPhone_0049.JPG","iPhone_0049.JPG","1955772","8/6/2018 8:31:50 AM"
"D:\OneDrive - ESC\Pictures\20140807\iPhone_0050.JPG","iPhone_0050.JPG","1853255","8/6/2018 8:32:02 AM"
"D:\OneDrive - ESC\Pictures\20140807\iPhone_0051.JPG","iPhone_0051.JPG","1859918","8/6/2018 8:32:24 AM"
"D:\OneDrive - ESC\Pictures\20140807\iPhone_0052.JPG","iPhone_0052.JPG","1896952","8/6/2018 8:32:42 AM"
"D:\OneDrive - ESC\Pictures\20140807\iPhone_0053.JPG","iPhone_0053.JPG","1845706","8/6/2018 8:33:04 AM"
"D:\OneDrive - ESC\Pictures\20140807\iPhone_0054.JPG","iPhone_0054.JPG","1833893","8/6/2018 8:33:12 AM"
"D:\OneDrive - ESC\Pictures\20140807\iPhone_0055.JPG","iPhone_0055.JPG","1896351","8/6/2018 8:33:24 AM"
"D:\OneDrive - ESC\Pictures\20140807\iPhone_0056.JPG","iPhone_0056.JPG","1527457","8/6/2018 8:33:46 AM"
"D:\OneDrive - ESC\Pictures\20140807\iPhone_0057.JPG","iPhone_0057.JPG","1730348","8/6/2018 8:33:54 AM"
"D:\OneDrive - ESC\Pictures\20140807\iPhone_0059.JPG","iPhone_0059.JPG","2676042","8/6/2018 8:33:56 AM"
"D:\OneDrive - ESC\Pictures\20140807\iPhone_0060.JPG","iPhone_0060.JPG","2561819","8/6/2018 8:34:32 AM"
"D:\OneDrive - ESC\Pictures\20140807\iPhone_0061.JPG","iPhone_0061.JPG","2598256","8/6/2018 8:34:54 AM"
"D:\OneDrive - ESC\Pictures\20140807\iPhone_0062.JPG","iPhone_0062.JPG","2642460","8/6/2018 8:35:00 AM"
"D:\OneDrive - ESC\Pictures\20140807\Spring 2010026.tif","Spring 2010026.tif","55267982","8/6/2018 8:28:14 AM"
"D:\OneDrive - ESC\Pictures\20140919\iPhone Pics_0129.JPG","iPhone Pics_0129.JPG","2209557","8/6/2018 6:41:56 AM"
"D:\OneDrive - ESC\Pictures\20140919\iPhone Pics_0130.JPG","iPhone Pics_0130.JPG","2158013","8/6/2018 6:41:58 AM"
"D:\OneDrive - ESC\Pictures\20140919\iPhone Pics_0131.JPG","iPhone Pics_0131.JPG","2468811","8/6/2018 6:42:22 AM"
"D:\OneDrive - ESC\Pictures\20140919\iPhone Pics_0132.JPG","iPhone Pics_0132.JPG","2159252","8/6/2018 6:42:28 AM"
"D:\OneDrive - ESC\Pictures\20140919\iPhone Pics_0133.JPG","iPhone Pics_0133.JPG","1921879","8/6/2018 6:42:50 AM"
"D:\OneDrive - ESC\Pictures\20140919\iPhone Pics_0134.JPG","iPhone Pics_0134.JPG","2184600","8/6/2018 6:42:54 AM"
"D:\OneDrive - ESC\Pictures\20140919\iPhone Pics_0135.JPG","iPhone Pics_0135.JPG","1806370","8/6/2018 6:42:56 AM"
"D:\OneDrive - ESC\Pictures\20140919\iPhone Pics_0136.JPG","iPhone Pics_0136.JPG","1773609","8/6/2018 6:43:18 AM"
"D:\OneDrive - ESC\Pictures\20140919\iPhone Pics_0137.JPG","iPhone Pics_0137.JPG","2464753","8/6/2018 6:43:40 AM"
"D:\OneDrive - ESC\Pictures\20140919\iPhone Pics_0138.JPG","iPhone Pics_0138.JPG","2080645","8/6/2018 6:43:48 AM"
"D:\OneDrive - ESC\Pictures\20140919\iPhone Pics_0139.JPG","iPhone Pics_0139.JPG","2024423","8/6/2018 6:43:58 AM"
"D:\OneDrive - ESC\Pictures\20140919\iPhone Pics_0140.JPG","iPhone Pics_0140.JPG","2113462","8/6/2018 6:44:18 AM"
"D:\OneDrive - ESC\Pictures\20140919\iPhone Pics_0141.JPG","iPhone Pics_0141.JPG","2413601","8/6/2018 6:44:40 AM"
"D:\OneDrive - ESC\Pictures\20140919\iPhone Pics_0142.JPG","iPhone Pics_0142.JPG","3525653","8/6/2018 6:44:46 AM"
"D:\OneDrive - ESC\Pictures\20140919\iPhone Pics_0143.JPG","iPhone Pics_0143.JPG","2696233","8/6/2018 6:45:08 AM"
"D:\OneDrive - ESC\Pictures\20140919\iPhone Pics_0144.JPG","iPhone Pics_0144.JPG","3124880","8/6/2018 6:45:12 AM"
"D:\OneDrive - ESC\Pictures\20140919\Yucca04.jpg","Yucca04.jpg","4646597","8/6/2018 6:41:32 AM"
"D:\OneDrive - ESC\Pictures\2018-08\P8190001.JPG","P8190001.JPG","5550286","8/19/2018 9:46:30 AM"
"D:\OneDrive - ESC\Pictures\2018-08\P8190001.ORF","P8190001.ORF","12225522","8/19/2018 9:46:30 AM"
"D:\OneDrive - ESC\Pictures\2018-08\P8190002.JPG","P8190002.JPG","5903055","8/19/2018 9:46:38 AM"
"D:\OneDrive - ESC\Pictures\2018-08\P8190002.ORF","P8190002.ORF","12746777","8/19/2018 9:46:38 AM"
"D:\OneDrive - ESC\Pictures\2018-08\P8190003.JPG","P8190003.JPG","5822235","8/19/2018 9:46:52 AM"
"D:\OneDrive - ESC\Pictures\2018-08\P8190003.ORF","P8190003.ORF","12789134","8/19/2018 9:46:52 AM"
"D:\OneDrive - ESC\Pictures\2018-08\P8190004.JPG","P8190004.JPG","5906892","8/19/2018 9:47:02 AM"
"D:\OneDrive - ESC\Pictures\2018-08\P8190004.ORF","P8190004.ORF","12674271","8/19/2018 9:47:02 AM"
"D:\OneDrive - ESC\Pictures\2018-08\P8190005.JPG","P8190005.JPG","5325516","8/19/2018 10:04:36 AM"
"D:\OneDrive - ESC\Pictures\2018-08\P8190005.ORF","P8190005.ORF","13508497","8/19/2018 10:04:36 AM"
"D:\OneDrive - ESC\Pictures\2018-08\P8190006.JPG","P8190006.JPG","5545072","8/19/2018 10:09:16 AM"
"D:\OneDrive - ESC\Pictures\2018-08\P8190006.ORF","P8190006.ORF","12770725","8/19/2018 10:09:16 AM"
"D:\OneDrive - ESC\Pictures\2018-08\P8190007.JPG","P8190007.JPG","5542213","8/19/2018 10:09:16 AM"
"D:\OneDrive - ESC\Pictures\2018-08\P8190007.ORF","P8190007.ORF","12766465","8/19/2018 10:09:16 AM"
"D:\OneDrive - ESC\Pictures\2018-08\P8190008.JPG","P8190008.JPG","5562419","8/19/2018 10:09:18 AM"
"D:\OneDrive - ESC\Pictures\2018-08\P8190008.ORF","P8190008.ORF","12798180","8/19/2018 10:09:18 AM"
"D:\OneDrive - ESC\Pictures\2018-08\P8190009.JPG","P8190009.JPG","5787889","8/19/2018 10:09:36 AM"
"D:\OneDrive - ESC\Pictures\2018-08\P8190009.ORF","P8190009.ORF","12707954","8/19/2018 10:09:36 AM"
"D:\OneDrive - ESC\Pictures\2018-08\P8190010.JPG","P8190010.JPG","5701932","8/19/2018 10:09:38 AM"
"D:\OneDrive - ESC\Pictures\2018-08\P8190010.ORF","P8190010.ORF","12689381","8/19/2018 10:09:38 AM"
"D:\OneDrive - ESC\Pictures\2018-08\P8190011.JPG","P8190011.JPG","5567279","8/19/2018 10:09:38 AM"
"D:\OneDrive - ESC\Pictures\2018-08\P8190011.ORF","P8190011.ORF","12695340","8/19/2018 10:09:38 AM"
"D:\OneDrive - ESC\Pictures\2018-08\P8190012.JPG","P8190012.JPG","5530183","8/19/2018 10:10:26 AM"
"D:\OneDrive - ESC\Pictures\2018-08\P8190012.ORF","P8190012.ORF","12789311","8/19/2018 10:10:26 AM"
"D:\OneDrive - ESC\Pictures\2018-08\P8190013.JPG","P8190013.JPG","5564379","8/19/2018 10:10:26 AM"
"D:\OneDrive - ESC\Pictures\2018-08\P8190013.ORF","P8190013.ORF","12987240","8/19/2018 10:10:26 AM"
"D:\OneDrive - ESC\Pictures\2018-08\P8190014.JPG","P8190014.JPG","5500754","8/19/2018 10:10:28 AM"
"D:\OneDrive - ESC\Pictures\2018-08\P8190014.ORF","P8190014.ORF","13045449","8/19/2018 10:10:28 AM"
"D:\OneDrive - ESC\Pictures\2018-08\P8190015.JPG","P8190015.JPG","5577055","8/19/2018 10:11:42 AM"
"D:\OneDrive - ESC\Pictures\2018-08\P8190015.ORF","P8190015.ORF","13799855","8/19/2018 10:11:42 AM"
"D:\OneDrive - ESC\Pictures\2018-08\P8190016.JPG","P8190016.JPG","5579056","8/19/2018 10:11:44 AM"
"D:\OneDrive - ESC\Pictures\2018-08\P8190016.ORF","P8190016.ORF","13799978","8/19/2018 10:11:44 AM"
"D:\OneDrive - ESC\Pictures\2018-08\P8190017.JPG","P8190017.JPG","5576199","8/19/2018 10:11:46 AM"
"D:\OneDrive - ESC\Pictures\2018-08\P8190017.ORF","P8190017.ORF","13799329","8/19/2018 10:11:46 AM"
"D:\OneDrive - ESC\Pictures\2018-09\P9010018.JPG","P9010018.JPG","5940477","9/1/2018 2:21:20 PM"
"D:\OneDrive - ESC\Pictures\2018-09\P9010018.ORF","P9010018.ORF","12410892","9/1/2018 2:21:20 PM"
"D:\OneDrive - ESC\Pictures\2018-09\P9010019.JPG","P9010019.JPG","5827749","9/1/2018 2:22:54 PM"
"D:\OneDrive - ESC\Pictures\2018-09\P9010019.ORF","P9010019.ORF","12170200","9/1/2018 2:22:54 PM"
"D:\OneDrive - ESC\Pictures\2018-09\P9010020.JPG","P9010020.JPG","5834189","9/1/2018 2:24:14 PM"
"D:\OneDrive - ESC\Pictures\2018-09\P9010020.ORF","P9010020.ORF","12462637","9/1/2018 2:24:14 PM"
"D:\OneDrive - ESC\Pictures\2018-09\P9240021.JPG","P9240021.JPG","5193570","9/24/2018 6:32:18 PM"
"D:\OneDrive - ESC\Pictures\2018-09\P9240021.ORF","P9240021.ORF","12943266","9/24/2018 6:32:18 PM"
"D:\OneDrive - ESC\Pictures\2018-09\P9240022.JPG","P9240022.JPG","5388611","9/24/2018 6:32:46 PM"
"D:\OneDrive - ESC\Pictures\2018-09\P9240022.ORF","P9240022.ORF","12711696","9/24/2018 6:32:46 PM"
"D:\OneDrive - ESC\Pictures\2018-09\P9240023.JPG","P9240023.JPG","5223000","9/24/2018 6:33:04 PM"
"D:\OneDrive - ESC\Pictures\2018-09\P9240023.ORF","P9240023.ORF","13090043","9/24/2018 6:33:04 PM"
"D:\OneDrive - ESC\Pictures\2018-09\P9240024.JPG","P9240024.JPG","5240919","9/24/2018 6:33:16 PM"
"D:\OneDrive - ESC\Pictures\2018-09\P9240024.ORF","P9240024.ORF","13210093","9/24/2018 6:33:16 PM"
"D:\OneDrive - ESC\Pictures\2018-10\PA040025.JPG","PA040025.JPG","5311586","10/4/2018 3:34:52 PM"
"D:\OneDrive - ESC\Pictures\2018-10\PA040025.ORF","PA040025.ORF","13623370","10/4/2018 3:34:52 PM"
"D:\OneDrive - ESC\Pictures\2018-10\PA040026.JPG","PA040026.JPG","5368981","10/4/2018 3:36:42 PM"
"D:\OneDrive - ESC\Pictures\2018-10\PA040026.ORF","PA040026.ORF","13792846","10/4/2018 3:36:42 PM"
"D:\OneDrive - ESC\Pictures\2018-10\PA040027.JPG","PA040027.JPG","6012760","10/4/2018 4:21:46 PM"
"D:\OneDrive - ESC\Pictures\2018-10\PA040027.ORF","PA040027.ORF","13462055","10/4/2018 4:21:46 PM"
"D:\OneDrive - ESC\Pictures\2018-10\PA040028.JPG","PA040028.JPG","5975305","10/4/2018 4:22:02 PM"
"D:\OneDrive - ESC\Pictures\2018-10\PA040028.ORF","PA040028.ORF","12596358","10/4/2018 4:22:02 PM"
"D:\OneDrive - ESC\Pictures\2018-10\PA040029.JPG","PA040029.JPG","5936763","10/4/2018 4:22:24 PM"
"D:\OneDrive - ESC\Pictures\2018-10\PA040029.ORF","PA040029.ORF","12698513","10/4/2018 4:22:24 PM"
"D:\OneDrive - ESC\Pictures\2018-10\PA040030.JPG","PA040030.JPG","5924550","10/4/2018 4:23:32 PM"
"D:\OneDrive - ESC\Pictures\2018-10\PA040030.ORF","PA040030.ORF","12868467","10/4/2018 4:23:32 PM"
"D:\OneDrive - ESC\Pictures\2018-10\PA040031.JPG","PA040031.JPG","5899012","10/4/2018 4:26:32 PM"
"D:\OneDrive - ESC\Pictures\2018-10\PA040031.ORF","PA040031.ORF","12777714","10/4/2018 4:26:32 PM"
"D:\OneDrive - ESC\Pictures\2018-10\PA040032.JPG","PA040032.JPG","5976095","10/4/2018 4:27:10 PM"
"D:\OneDrive - ESC\Pictures\2018-10\PA040032.ORF","PA040032.ORF","12772601","10/4/2018 4:27:10 PM"
"D:\OneDrive - ESC\Pictures\2018-10\PA040033.JPG","PA040033.JPG","5898274","10/4/2018 4:27:42 PM"
"D:\OneDrive - ESC\Pictures\2018-10\PA040033.ORF","PA040033.ORF","12639919","10/4/2018 4:27:42 PM"
"D:\OneDrive - ESC\Pictures\2018-10\PA040034.JPG","PA040034.JPG","5727598","10/4/2018 4:29:08 PM"
"D:\OneDrive - ESC\Pictures\2018-10\PA040034.ORF","PA040034.ORF","12800955","10/4/2018 4:29:08 PM"
"D:\OneDrive - ESC\Pictures\2018-10\PA040035.JPG","PA040035.JPG","5845861","10/4/2018 4:31:08 PM"
"D:\OneDrive - ESC\Pictures\2018-10\PA040035.ORF","PA040035.ORF","14077849","10/4/2018 4:31:08 PM"
"D:\OneDrive - ESC\Pictures\2018-10\PA040036.JPG","PA040036.JPG","5463718","10/4/2018 4:31:08 PM"
"D:\OneDrive - ESC\Pictures\2018-10\PA040036.ORF","PA040036.ORF","14040382","10/4/2018 4:31:08 PM"
"D:\OneDrive - ESC\Pictures\2018-10\PA040037.JPG","PA040037.JPG","5879049","10/4/2018 4:31:08 PM"
"D:\OneDrive - ESC\Pictures\2018-10\PA040037.ORF","PA040037.ORF","14095146","10/4/2018 4:31:08 PM"
"D:\OneDrive - ESC\Pictures\2018-10\PA040038.JPG","PA040038.JPG","5929502","10/4/2018 4:31:08 PM"
"D:\OneDrive - ESC\Pictures\2018-10\PA040038.ORF","PA040038.ORF","14099375","10/4/2018 4:31:08 PM"
"D:\OneDrive - ESC\Pictures\2018-10\PA040039.JPG","PA040039.JPG","5859587","10/4/2018 4:31:08 PM"
"D:\OneDrive - ESC\Pictures\2018-10\PA040039.ORF","PA040039.ORF","14091127","10/4/2018 4:31:08 PM"
"D:\OneDrive - ESC\Pictures\2018-10\PA040040.JPG","PA040040.JPG","5766839","10/4/2018 4:31:08 PM"
"D:\OneDrive - ESC\Pictures\2018-10\PA040040.ORF","PA040040.ORF","14071974","10/4/2018 4:31:08 PM"
"D:\OneDrive - ESC\Pictures\2018-10\PA040041.JPG","PA040041.JPG","5854009","10/4/2018 4:31:08 PM"
"D:\OneDrive - ESC\Pictures\2018-10\PA040041.ORF","PA040041.ORF","14085619","10/4/2018 4:31:08 PM"
"D:\OneDrive - ESC\Pictures\2018-10\PA040042.JPG","PA040042.JPG","5917851","10/4/2018 4:31:08 PM"
